"// Phenotype data set from Mouse Phenome Database (phenome.jax.org)",,,,,,,,
"// Data set: Wiltshire3    Title: Drug study: Neurobiochemical analytes in response to chronic fluoxetine treatment in males of 30 inbred mouse strains    Year: 2011",,,,,,,,
"// List of strain means and summary statistics",,,,,,,,,,,
"// For more info on these data visit phenome.jax.org and type Wiltshire3 into search box",,,,,,,,,,
,,,,,,,,,,,
measnum,varname,strain,sex,mean,sd,sem,nmice,cv,zscore,,,
38102,ACTH_fluox,"NZW/LacJ",m,1.67,0.0760,0.0439,3,0.0455,-1.91
38102,ACTH_fluox,"P/J",m,2.37,0.0650,0.0375,3,0.0274,0.79
38102,ACTH_fluox,"PL/J",m,2.33,0.0850,0.0491,3,0.0365,0.64
38102,ACTH_fluox,"RIIIS/J",m,2.30,0.0730,0.0421,3,0.0317,0.52
38102,ACTH_fluox,"SJL/J",m,2.08,0.0660,0.0381,3,0.0317,-0.33
38102,ACTH_fluox,"SM/J",m,2.11,0.0630,0.0364,3,0.0299,-0.21
38102,ACTH_fluox,"SWR/J",m,2.59,0.0830,0.0479,3,0.0320,1.64
38103,ACTH_index,"129S1/SvImJ",m,-4.73,0,0,3,0,-0.63
38103,ACTH_index,"A/J",m,3.95,0,0,3,0,0.52
38103,ACTH_index,"AKR/J",m,2.12,0,0,3,0,0.28
38103,ACTH_index,"BALB/cJ",m,2.72,0,0,3,0,0.36
38103,ACTH_index,"BTBR T<+> Itpr3<tf>/J",m,-2.53,0,0,3,0,-0.34
38103,ACTH_index,"BUB/BnJ",m,-1.42,0,0,3,0,-0.19
38103,ACTH_index,"C3H/HeJ",m,2.61,0,0,3,0,0.34
38103,ACTH_index,"C57BL/6J",m,-5.88,0,0,3,0,-0.78
38103,ACTH_index,"C57BLKS/J",m,2.50,0,0,3,0,0.33
38103,ACTH_index,"C57BR/cdJ",m,5.76,0,0,3,0,0.76
38103,ACTH_index,"C58/J",m,2.66,0,0,3,0,0.35
38103,ACTH_index,"CBA/J",m,-0.0520,0,0,3,0,-0.01
38103,ACTH_index,"CE/J",m,0.278,0,0,3,0,0.03
38103,ACTH_index,"DBA/2J",m,7.85,0,0,3,0,1.04
38103,ACTH_index,"FVB/NJ",m,2.45,0,0,3,0,0.32
38103,ACTH_index,"I/LnJ",m,0.452,0,0,3,0,0.06
38103,ACTH_index,"LG/J",m,5.25,0,0,3,0,0.69
38103,ACTH_index,"LP/J",m,-24.7,0,0,3,0,-3.27
38103,ACTH_index,"MA/MyJ",m,10.1,0,0,3,0,1.33
38103,ACTH_index,"MRL/MpJ",m,2.65,0,0,3,0,0.35
38103,ACTH_index,"NOD/ShiLtJ",m,1.06,0,0,3,0,0.14
38103,ACTH_index,"NOR/LtJ",m,6.42,0,0,3,0,0.85
38103,ACTH_index,"NZB/BlNJ",m,-4.77,0,0,3,0,-0.64
38103,ACTH_index,"NZW/LacJ",m,-23.5,0,0,3,0,-3.12
38103,ACTH_index,"P/J",m,2.89,0,0,3,0,0.38
38103,ACTH_index,"PL/J",m,4.62,0,0,3,0,0.61
38103,ACTH_index,"RIIIS/J",m,-3.16,0,0,3,0,-0.42
38103,ACTH_index,"SJL/J",m,-0.807,0,0,3,0,-0.11
38103,ACTH_index,"SM/J",m,0.0660,0,0,3,0,0.01
38103,ACTH_index,"SWR/J",m,5.90,0,0,3,0,0.78
38104,APOD_cont,"129S1/SvImJ",m,0.596,0.0130,0.00751,3,0.0218,0.44
38104,APOD_cont,"A/J",m,0.520,0.0140,0.00808,3,0.0269,-1.09
38104,APOD_cont,"AKR/J",m,0.564,0.0150,0.00866,3,0.0266,-0.20
38104,APOD_cont,"BALB/cJ",m,0.538,0.0330,0.0191,3,0.0613,-0.73
38104,APOD_cont,"BTBR T<+> Itpr3<tf>/J",m,0.517,0.0100,0.00577,3,0.0193,-1.15
38104,APOD_cont,"BUB/BnJ",m,0.588,0.0140,0.00808,3,0.0238,0.28
38104,APOD_cont,"C3H/HeJ",m,0.603,0.0200,0.0115,3,0.0332,0.58
38104,APOD_cont,"C57BL/6J",m,0.562,0.0480,0.0277,3,0.0854,-0.24
38104,APOD_cont,"C57BLKS/J",m,0.539,0.0160,0.00924,3,0.0297,-0.71
38104,APOD_cont,"C57BR/cdJ",m,0.566,0.0230,0.0133,3,0.0406,-0.16
38104,APOD_cont,"C58/J",m,0.515,0.0100,0.00577,3,0.0194,-1.19
38104,APOD_cont,"CBA/J",m,0.596,0.0150,0.00866,3,0.0252,0.44
38104,APOD_cont,"CE/J",m,0.561,0.0130,0.00751,3,0.0232,-0.26
38104,APOD_cont,"DBA/2J",m,0.502,0.0140,0.00808,3,0.0279,-1.45
